Average time: 1.87212449
Average time: 2.05948940
Average time: 2.39181249
Average time: 2.76493102
Average time: 0.08944604
Average time: 0.21120282
Average time: 0.24945217
Average time: 0.28665943
Average time: 0.18197929
Average time: 0.42425541
Average time: 0.49126168
Average time: 0.56802707
Average time: 0.26598184
Average time: 0.63449159
Average time: 0.71071482
Average time: 0.85249897
Average time: 0.35736219
Average time: 0.85588740
Average time: 0.97078415
Average time: 1.12630943
Average time: 0.44835779
Average time: 1.00900697
Average time: 1.23249323
Average time: 1.44691043
Average time: 0.54429565
Average time: 0.63315604
Average time: 1.47476961
Average time: 1.71533380
Average time: 0.63124480
Average time: 0.74227626
Average time: 1.77529712
Average time: 1.97680893
Average time: 0.71734575
Average time: 0.89082930
Average time: 1.90399497
Average time: 2.24199886
Average time: 1.66356869
Average time: 1.82288527
Average time: 2.23293488
Average time: 2.53120667
Average time: 0.18308025
Average time: 0.21143797
Average time: 0.24871611
Average time: 0.28629468
Average time: 0.00899216
Average time: 0.02035228
Average time: 0.02413413
Average time: 0.02706090
Average time: 0.03390758
Average time: 0.04238507
Average time: 0.04754633
Average time: 0.05710577
Average time: 0.02624322
Average time: 0.06379493
Average time: 0.07170362
Average time: 0.08202553
Average time: 0.03570946
Average time: 0.08247755
Average time: 0.09185293
Average time: 0.11066269
Average time: 0.04410933
Average time: 0.10486736
Average time: 0.11812728
Average time: 0.14185526
Average time: 0.05279536
Average time: 0.06349094
Average time: 0.14517552
Average time: 0.17011685
Average time: 0.06114891
Average time: 0.07523373
Average time: 0.17323990
Average time: 0.20296591
Average time: 0.07207020
Average time: 0.08411397
Average time: 0.19695376
Average time: 0.11867606
Average time: 0.08142601
Average time: 0.09662329
Average time: 0.22094610
Average time: 0.25576049
Average time: 0.34439650
Average time: 0.42010803
Average time: 0.49402373
Average time: 0.56751565
Average time: 0.01752313
Average time: 0.04150090
Average time: 0.04904961
Average time: 0.05484075
Average time: 0.03466589
Average time: 0.08354363
Average time: 0.09516361
Average time: 0.10915411
Average time: 0.05293233
Average time: 0.12405842
Average time: 0.14359908
Average time: 0.16716360
Average time: 0.07233278
Average time: 0.16657671
Average time: 0.19721598
Average time: 0.22639065
Average time: 0.08674180
Average time: 0.21671725
Average time: 0.24690171
Average time: 0.28435083
Average time: 0.10571292
Average time: 0.13500044
Average time: 0.29433808
Average time: 0.33839459
Average time: 0.12442531
Average time: 0.29560747
Average time: 0.34599563
Average time: 0.39751469
Average time: 0.14195374
Average time: 0.33704877
Average time: 0.38724893
Average time: 0.24501867
Average time: 0.16200517
Average time: 0.37139435
Average time: 0.43846346
Average time: 0.51134144
Average time: 0.53133951
Average time: 0.61755062
Average time: 0.71991974
Average time: 0.86740519
Average time: 0.02585006
Average time: 0.07190277
Average time: 0.07169705
Average time: 0.08264624
Average time: 0.10471470
Average time: 0.12470374
Average time: 0.14350428
Average time: 0.16773425
Average time: 0.08077416
Average time: 0.21174010
Average time: 0.22102311
Average time: 0.24723870
Average time: 0.10878909
Average time: 0.26027277
Average time: 0.29388952
Average time: 0.33444457
Average time: 0.13636720
Average time: 0.31173066
Average time: 0.37463770
Average time: 0.40738346
Average time: 0.16454484
Average time: 0.38272605
Average time: 0.44403665
Average time: 0.49857333
Average time: 0.19079979
Average time: 0.23217443
Average time: 0.51901174
Average time: 0.61038628
Average time: 0.22548834
Average time: 0.25566249
Average time: 0.58050749
Average time: 0.68223466
Average time: 0.24071993
Average time: 0.30490885
Average time: 0.65738242
Average time: 0.75954065
Average time: 0.71971785
Average time: 0.80880139
Average time: 0.97417913
Average time: 1.13841726
Average time: 0.03592879
Average time: 0.08216941
Average time: 0.09664057
Average time: 0.11228016
Average time: 0.07088108
Average time: 0.16777371
Average time: 0.19531570
Average time: 0.22433110
Average time: 0.10676312
Average time: 0.25099516
Average time: 0.28600041
Average time: 0.33691655
Average time: 0.14086021
Average time: 0.33845931
Average time: 0.39388320
Average time: 0.44789335
Average time: 0.18492398
Average time: 0.42840286
Average time: 0.49246259
Average time: 0.55568213
Average time: 0.21911569
Average time: 0.25597501
Average time: 0.57507077
Average time: 0.65849551
Average time: 0.24854289
Average time: 0.57693032
Average time: 0.70550430
Average time: 0.75971920
Average time: 0.28783890
Average time: 0.67629530
Average time: 0.78625817
