Average time: 1.84994840
Average time: 0.36615450
Average time: 0.34901592
Average time: 0.35253614
Average time: 0.18431360
Average time: 0.36396121
Average time: 0.18706485
Average time: 0.18988145
Average time: 0.19212134
Average time: 0.40642650
Average time: 0.19486065
Average time: 0.01696215
Average time: 0.21103973
Average time: 0.22108788
Average time: 0.38998251
Average time: 0.21397146
Average time: 0.21362666
Average time: 0.40046271
Average time: 0.21597692
Average time: 0.21404447
Average time: 0.41219382
Average time: 0.23046741
Average time: 0.01859424
Average time: 0.44878515
Average time: 0.41903960
Average time: 0.45197899
Average time: 0.49713423
Average time: 0.42639010
Average time: 0.23283527
Average time: 0.43513993
Average time: 0.23656457
Average time: 0.45613989
Average time: 0.23960924
Average time: 0.04200253
Average time: 0.25530353
Average time: 0.44929142
Average time: 0.24670666
Average time: 0.47068029
Average time: 0.47558002
Average time: 0.48046398
Average time: 0.49121654
Average time: 0.49170708
Average time: 0.48443429
Average time: 0.26420039
Average time: 0.02289023
Average time: 0.26068258
Average time: 0.28059277
Average time: 0.25706494
Average time: 0.25850333
Average time: 0.25983049
Average time: 0.26249568
Average time: 0.26345614
Average time: 0.26468378
Average time: 0.26677870
Average time: 0.26875441
Average time: 0.02488343
Average time: 0.26960337
Average time: 0.55217276
Average time: 0.27429407
Average time: 0.28090609
Average time: 0.59026579
Average time: 0.28461123
Average time: 0.59661040
Average time: 0.28660368
Average time: 0.28897967
Average time: 0.28697463
Average time: 0.02527030
Average time: 0.29560970
Average time: 0.29024730
Average time: 0.29273253
Average time: 0.29223226
Average time: 0.29530460
Average time: 0.57413195
Average time: 0.31786238
Average time: 0.57676540
Average time: 0.33753019
Average time: 0.31598733
Average time: 0.05726189
Average time: 0.33452915
Average time: 0.58723012
Average time: 0.33203585
Average time: 0.61376775
Average time: 0.32921397
Average time: 0.32287657
Average time: 0.63708352
Average time: 0.33861180
Average time: 0.33427711
Average time: 0.33094534
Average time: 0.05698068
Average time: 0.32905051
Average time: 0.34220901
Average time: 0.32809060
Average time: 0.33007859
