100,10,1000,1,1,2,2,2,5
100,10,100,1,1,2,2,2,5
100,10,101,1,1,2,2,2,5
100,10,102,1,1,2,2,2,5
100,10,103,1,1,2,2,2,5
100,10,104,1,1,2,2,2,5
100,10,105,1,1,2,2,2,5
100,10,106,1,1,2,2,2,5
100,10,107,1,1,2,2,2,5
100,10,108,1,1,2,2,2,5
100,10,109,1,1,2,2,2,5
100,10,10,1,1,2,2,2,5
100,10,110,1,1,2,2,2,5
100,10,111,1,1,2,2,2,5
100,10,112,1,1,2,2,2,5
100,10,113,1,1,2,2,2,5
100,10,114,1,1,2,2,2,5
100,10,115,1,1,2,2,2,5
100,10,116,1,1,2,2,2,5
100,10,117,1,1,2,2,2,5
100,10,118,1,1,2,2,2,5
100,10,119,1,1,2,2,2,5
100,10,11,1,1,2,2,2,5
100,10,120,1,1,2,2,2,5
100,10,121,1,1,2,2,2,5
100,10,122,1,1,2,2,2,5
100,10,123,1,1,2,2,2,5
100,10,124,1,1,2,2,2,5
100,10,125,1,1,2,2,2,5
100,10,126,1,1,2,2,2,5
100,10,127,1,1,2,2,2,5
100,10,128,1,1,2,2,2,5
100,10,129,1,1,2,2,2,5
100,10,12,1,1,2,2,2,5
100,10,130,1,1,2,2,2,5
100,10,131,1,1,2,2,2,5
100,10,132,1,1,2,2,2,5
100,10,133,1,1,2,2,2,5
100,10,134,1,1,2,2,2,5
100,10,135,1,1,2,2,2,5
100,10,136,1,1,2,2,2,5
100,10,137,1,1,2,2,2,5
100,10,138,1,1,2,2,2,5
100,10,139,1,1,2,2,2,5
100,10,13,1,1,2,2,2,5
100,10,140,1,1,2,2,2,5
100,10,141,1,1,2,2,2,5
100,10,142,1,1,2,2,2,5
100,10,143,1,1,2,2,2,5
100,10,144,1,1,2,2,2,5
100,10,145,1,1,2,2,2,5
100,10,146,1,1,2,2,2,5
100,10,147,1,1,2,2,2,5
100,10,148,1,1,2,2,2,5
100,10,149,1,1,2,2,2,5
100,10,14,1,1,2,2,2,5
100,10,150,1,1,2,2,2,5
100,10,151,1,1,2,2,2,5
100,10,152,1,1,2,2,2,5
100,10,153,1,1,2,2,2,5
100,10,154,1,1,2,2,2,5
100,10,155,1,1,2,2,2,5
100,10,156,1,1,2,2,2,5
100,10,157,1,1,2,2,2,5
100,10,158,1,1,2,2,2,5
100,10,159,1,1,2,2,2,5
100,10,15,1,1,2,2,2,5
100,10,160,1,1,2,2,2,5
100,10,161,1,1,2,2,2,5
100,10,162,1,1,2,2,2,5
100,10,163,1,1,2,2,2,5
100,10,164,1,1,2,2,2,5
100,10,165,1,1,2,2,2,5
100,10,166,1,1,2,2,2,5
100,10,167,1,1,2,2,2,5
100,10,168,1,1,2,2,2,5
100,10,169,1,1,2,2,2,5
100,10,16,1,1,2,2,2,5
100,10,170,1,1,2,2,2,5
100,10,171,1,1,2,2,2,5
100,10,172,1,1,2,2,2,5
100,10,173,1,1,2,2,2,5
100,10,174,1,1,2,2,2,5
100,10,175,1,1,2,2,2,5
100,10,176,1,1,2,2,2,5
100,10,177,1,1,2,2,2,5
100,10,178,1,1,2,2,2,5
100,10,179,1,1,2,2,2,5
100,10,17,1,1,2,2,2,5
100,10,180,1,1,2,2,2,5
100,10,181,1,1,2,2,2,5
100,10,182,1,1,2,2,2,5
100,10,183,1,1,2,2,2,5
100,10,184,1,1,2,2,2,5
100,10,185,1,1,2,2,2,5
100,10,186,1,1,2,2,2,5
100,10,187,1,1,2,2,2,5
100,10,188,1,1,2,2,2,5
100,10,189,1,1,2,2,2,5
100,10,18,1,1,2,2,2,5
100,10,190,1,1,2,2,2,5
100,10,191,1,1,2,2,2,5
100,10,192,1,1,2,2,2,5
100,10,193,1,1,2,2,2,5
100,10,194,1,1,2,2,2,5
100,10,195,1,1,2,2,2,5
100,10,196,1,1,2,2,2,5
100,10,197,1,1,2,2,2,5
100,10,198,1,1,2,2,2,5
100,10,199,1,1,2,2,2,5
100,10,19,1,1,2,2,2,5
100,10,1,1,1,2,2,2,5
100,10,200,1,1,2,2,2,5
100,10,201,1,1,2,2,2,5
100,10,202,1,1,2,2,2,5
100,10,203,1,1,2,2,2,5
100,10,204,1,1,2,2,2,5
100,10,205,1,1,2,2,2,5
100,10,206,1,1,2,2,2,5
100,10,207,1,1,2,2,2,5
100,10,208,1,1,2,2,2,5
100,10,209,1,1,2,2,2,5
100,10,20,1,1,2,2,2,5
100,10,210,1,1,2,2,2,5
100,10,211,1,1,2,2,2,5
100,10,212,1,1,2,2,2,5
100,10,213,1,1,2,2,2,5
100,10,214,1,1,2,2,2,5
100,10,215,1,1,2,2,2,5
100,10,216,1,1,2,2,2,5
100,10,217,1,1,2,2,2,5
100,10,218,1,1,2,2,2,5
100,10,219,1,1,2,2,2,5
100,10,21,1,1,2,2,2,5
100,10,220,1,1,2,2,2,5
100,10,221,1,1,2,2,2,5
100,10,222,1,1,2,2,2,5
100,10,223,1,1,2,2,2,5
100,10,224,1,1,2,2,2,5
100,10,225,1,1,2,2,2,5
100,10,226,1,1,2,2,2,5
100,10,227,1,1,2,2,2,5
100,10,228,1,1,2,2,2,5
100,10,229,1,1,2,2,2,5
100,10,22,1,1,2,2,2,5
100,10,230,1,1,2,2,2,5
100,10,231,1,1,2,2,2,5
100,10,232,1,1,2,2,2,5
100,10,233,1,1,2,2,2,5
100,10,234,1,1,2,2,2,5
100,10,235,1,1,2,2,2,5
100,10,236,1,1,2,2,2,5
100,10,237,1,1,2,2,2,5
100,10,238,1,1,2,2,2,5
100,10,239,1,1,2,2,2,5
100,10,23,1,1,2,2,2,5
100,10,240,1,1,2,2,2,5
100,10,241,1,1,2,2,2,5
100,10,242,1,1,2,2,2,5
100,10,243,1,1,2,2,2,5
100,10,244,1,1,2,2,2,5
100,10,245,1,1,2,2,2,5
100,10,246,1,1,2,2,2,5
100,10,247,1,1,2,2,2,5
100,10,248,1,1,2,2,2,5
100,10,249,1,1,2,2,2,5
100,10,24,1,1,2,2,2,5
100,10,250,1,1,2,2,2,5
100,10,251,1,1,2,2,2,5
100,10,252,1,1,2,2,2,5
100,10,253,1,1,2,2,2,5
100,10,254,1,1,2,2,2,5
100,10,255,1,1,2,2,2,5
100,10,256,1,1,2,2,2,5
100,10,257,1,1,2,2,2,5
100,10,258,1,1,2,2,2,5
100,10,259,1,1,2,2,2,5
100,10,25,1,1,2,2,2,5
100,10,260,1,1,2,2,2,5
100,10,261,1,1,2,2,2,5
100,10,262,1,1,2,2,2,5
100,10,263,1,1,2,2,2,5
100,10,264,1,1,2,2,2,5
100,10,265,1,1,2,2,2,5
100,10,266,1,1,2,2,2,5
100,10,267,1,1,2,2,2,5
100,10,268,1,1,2,2,2,5
100,10,269,1,1,2,2,2,5
100,10,26,1,1,2,2,2,5
100,10,270,1,1,2,2,2,5
100,10,271,1,1,2,2,2,5
100,10,272,1,1,2,2,2,5
100,10,273,1,1,2,2,2,5
100,10,274,1,1,2,2,2,5
100,10,275,1,1,2,2,2,5
100,10,276,1,1,2,2,2,5
100,10,277,1,1,2,2,2,5
100,10,278,1,1,2,2,2,5
100,10,279,1,1,2,2,2,5
100,10,27,1,1,2,2,2,5
100,10,280,1,1,2,2,2,5
100,10,281,1,1,2,2,2,5
100,10,282,1,1,2,2,2,5
100,10,283,1,1,2,2,2,5
100,10,284,1,1,2,2,2,5
100,10,285,1,1,2,2,2,5
100,10,286,1,1,2,2,2,5
100,10,287,1,1,2,2,2,5
100,10,288,1,1,2,2,2,5
100,10,289,1,1,2,2,2,5
100,10,28,1,1,2,2,2,5
100,10,290,1,1,2,2,2,5
100,10,291,1,1,2,2,2,5
100,10,292,1,1,2,2,2,5
100,10,293,1,1,2,2,2,5
100,10,294,1,1,2,2,2,5
100,10,295,1,1,2,2,2,5
100,10,296,1,1,2,2,2,5
100,10,297,1,1,2,2,2,5
100,10,298,1,1,2,2,2,5
100,10,299,1,1,2,2,2,5
100,10,29,1,1,2,2,2,5
100,10,2,1,1,2,2,2,5
100,10,300,1,1,2,2,2,5
100,10,301,1,1,2,2,2,5
100,10,302,1,1,2,2,2,5
100,10,303,1,1,2,2,2,5
100,10,304,1,1,2,2,2,5
100,10,305,1,1,2,2,2,5
100,10,306,1,1,2,2,2,5
100,10,307,1,1,2,2,2,5
100,10,308,1,1,2,2,2,5
100,10,309,1,1,2,2,2,5
100,10,30,1,1,2,2,2,5
100,10,310,1,1,2,2,2,5
100,10,311,1,1,2,2,2,5
100,10,312,1,1,2,2,2,5
100,10,313,1,1,2,2,2,5
100,10,314,1,1,2,2,2,5
100,10,315,1,1,2,2,2,5
100,10,316,1,1,2,2,2,5
100,10,317,1,1,2,2,2,5
100,10,318,1,1,2,2,2,5
100,10,319,1,1,2,2,2,5
100,10,31,1,1,2,2,2,5
100,10,320,1,1,2,2,2,5
100,10,321,1,1,2,2,2,5
100,10,322,1,1,2,2,2,5
100,10,323,1,1,2,2,2,5
100,10,324,1,1,2,2,2,5
100,10,325,1,1,2,2,2,5
100,10,326,1,1,2,2,2,5
100,10,327,1,1,2,2,2,5
100,10,328,1,1,2,2,2,5
100,10,329,1,1,2,2,2,5
100,10,32,1,1,2,2,2,5
100,10,330,1,1,2,2,2,5
100,10,331,1,1,2,2,2,5
100,10,332,1,1,2,2,2,5
100,10,333,1,1,2,2,2,5
100,10,334,1,1,2,2,2,5
100,10,335,1,1,2,2,2,5
100,10,336,1,1,2,2,2,5
100,10,337,1,1,2,2,2,5
100,10,338,1,1,2,2,2,5
100,10,339,1,1,2,2,2,5
100,10,33,1,1,2,2,2,5
100,10,340,1,1,2,2,2,5
100,10,341,1,1,2,2,2,5
100,10,342,1,1,2,2,2,5
100,10,343,1,1,2,2,2,5
100,10,344,1,1,2,2,2,5
100,10,345,1,1,2,2,2,5
100,10,346,1,1,2,2,2,5
100,10,347,1,1,2,2,2,5
100,10,348,1,1,2,2,2,5
100,10,349,1,1,2,2,2,5
100,10,34,1,1,2,2,2,5
100,10,350,1,1,2,2,2,5
100,10,351,1,1,2,2,2,5
100,10,352,1,1,2,2,2,5
100,10,353,1,1,2,2,2,5
100,10,354,1,1,2,2,2,5
100,10,355,1,1,2,2,2,5
100,10,356,1,1,2,2,2,5
100,10,357,1,1,2,2,2,5
100,10,358,1,1,2,2,2,5
100,10,359,1,1,2,2,2,5
100,10,35,1,1,2,2,2,5
100,10,360,1,1,2,2,2,5
100,10,361,1,1,2,2,2,5
100,10,362,1,1,2,2,2,5
100,10,363,1,1,2,2,2,5
100,10,364,1,1,2,2,2,5
100,10,365,1,1,2,2,2,5
100,10,366,1,1,2,2,2,5
100,10,367,1,1,2,2,2,5
100,10,368,1,1,2,2,2,5
100,10,369,1,1,2,2,2,5
100,10,36,1,1,2,2,2,5
100,10,370,1,1,2,2,2,5
100,10,371,1,1,2,2,2,5
100,10,372,1,1,2,2,2,5
100,10,373,1,1,2,2,2,5
100,10,374,1,1,2,2,2,5
100,10,375,1,1,2,2,2,5
100,10,376,1,1,2,2,2,5
100,10,377,1,1,2,2,2,5
100,10,378,1,1,2,2,2,5
100,10,379,1,1,2,2,2,5
100,10,37,1,1,2,2,2,5
100,10,380,1,1,2,2,2,5
100,10,381,1,1,2,2,2,5
100,10,382,1,1,2,2,2,5
100,10,383,1,1,2,2,2,5
100,10,384,1,1,2,2,2,5
100,10,385,1,1,2,2,2,5
100,10,386,1,1,2,2,2,5
100,10,387,1,1,2,2,2,5
100,10,388,1,1,2,2,2,5
100,10,389,1,1,2,2,2,5
100,10,38,1,1,2,2,2,5
100,10,390,1,1,2,2,2,5
100,10,391,1,1,2,2,2,5
100,10,392,1,1,2,2,2,5
100,10,393,1,1,2,2,2,5
100,10,394,1,1,2,2,2,5
100,10,395,1,1,2,2,2,5
100,10,396,1,1,2,2,2,5
100,10,397,1,1,2,2,2,5
100,10,398,1,1,2,2,2,5
100,10,399,1,1,2,2,2,5
100,10,39,1,1,2,2,2,5
100,10,3,1,1,2,2,2,5
100,10,400,1,1,2,2,2,5
100,10,401,1,1,2,2,2,5
100,10,402,1,1,2,2,2,5
100,10,403,1,1,2,2,2,5
100,10,404,1,1,2,2,2,5
100,10,405,1,1,2,2,2,5
100,10,406,1,1,2,2,2,5
100,10,407,1,1,2,2,2,5
100,10,408,1,1,2,2,2,5
100,10,409,1,1,2,2,2,5
100,10,40,1,1,2,2,2,5
100,10,410,1,1,2,2,2,5
100,10,411,1,1,2,2,2,5
100,10,412,1,1,2,2,2,5
100,10,413,1,1,2,2,2,5
100,10,414,1,1,2,2,2,5
100,10,415,1,1,2,2,2,5
100,10,416,1,1,2,2,2,5
100,10,417,1,1,2,2,2,5
100,10,418,1,1,2,2,2,5
100,10,419,1,1,2,2,2,5
100,10,41,1,1,2,2,2,5
100,10,420,1,1,2,2,2,5
100,10,421,1,1,2,2,2,5
100,10,422,1,1,2,2,2,5
100,10,423,1,1,2,2,2,5
100,10,424,1,1,2,2,2,5
100,10,425,1,1,2,2,2,5
100,10,426,1,1,2,2,2,5
100,10,427,1,1,2,2,2,5
100,10,428,1,1,2,2,2,5
100,10,429,1,1,2,2,2,5
100,10,42,1,1,2,2,2,5
100,10,430,1,1,2,2,2,5
100,10,431,1,1,2,2,2,5
100,10,432,1,1,2,2,2,5
100,10,433,1,1,2,2,2,5
100,10,434,1,1,2,2,2,5
100,10,435,1,1,2,2,2,5
100,10,436,1,1,2,2,2,5
100,10,437,1,1,2,2,2,5
100,10,438,1,1,2,2,2,5
100,10,439,1,1,2,2,2,5
100,10,43,1,1,2,2,2,5
100,10,440,1,1,2,2,2,5
100,10,441,1,1,2,2,2,5
100,10,442,1,1,2,2,2,5
100,10,443,1,1,2,2,2,5
100,10,444,1,1,2,2,2,5
100,10,445,1,1,2,2,2,5
100,10,446,1,1,2,2,2,5
100,10,447,1,1,2,2,2,5
100,10,448,1,1,2,2,2,5
100,10,449,1,1,2,2,2,5
100,10,44,1,1,2,2,2,5
100,10,450,1,1,2,2,2,5
100,10,451,1,1,2,2,2,5
100,10,452,1,1,2,2,2,5
100,10,453,1,1,2,2,2,5
100,10,454,1,1,2,2,2,5
100,10,455,1,1,2,2,2,5
100,10,456,1,1,2,2,2,5
100,10,457,1,1,2,2,2,5
100,10,458,1,1,2,2,2,5
100,10,459,1,1,2,2,2,5
100,10,45,1,1,2,2,2,5
100,10,460,1,1,2,2,2,5
100,10,461,1,1,2,2,2,5
100,10,462,1,1,2,2,2,5
100,10,463,1,1,2,2,2,5
100,10,464,1,1,2,2,2,5
100,10,465,1,1,2,2,2,5
100,10,466,1,1,2,2,2,5
100,10,467,1,1,2,2,2,5
100,10,468,1,1,2,2,2,5
100,10,469,1,1,2,2,2,5
100,10,46,1,1,2,2,2,5
100,10,470,1,1,2,2,2,5
100,10,471,1,1,2,2,2,5
100,10,472,1,1,2,2,2,5
100,10,473,1,1,2,2,2,5
100,10,474,1,1,2,2,2,5
100,10,475,1,1,2,2,2,5
100,10,476,1,1,2,2,2,5
100,10,477,1,1,2,2,2,5
100,10,478,1,1,2,2,2,5
100,10,479,1,1,2,2,2,5
100,10,47,1,1,2,2,2,5
100,10,480,1,1,2,2,2,5
100,10,481,1,1,2,2,2,5
100,10,482,1,1,2,2,2,5
100,10,483,1,1,2,2,2,5
100,10,484,1,1,2,2,2,5
100,10,485,1,1,2,2,2,5
100,10,486,1,1,2,2,2,5
100,10,487,1,1,2,2,2,5
100,10,488,1,1,2,2,2,5
100,10,489,1,1,2,2,2,5
100,10,48,1,1,2,2,2,5
100,10,490,1,1,2,2,2,5
100,10,491,1,1,2,2,2,5
100,10,492,1,1,2,2,2,5
100,10,493,1,1,2,2,2,5
100,10,494,1,1,2,2,2,5
100,10,495,1,1,2,2,2,5
100,10,496,1,1,2,2,2,5
100,10,497,1,1,2,2,2,5
100,10,498,1,1,2,2,2,5
100,10,499,1,1,2,2,2,5
100,10,49,1,1,2,2,2,5
100,10,4,1,1,2,2,2,5
100,10,500,1,1,2,2,2,5
100,10,501,1,1,2,2,2,5
100,10,502,1,1,2,2,2,5
