Average time: 3.44915266
Average time: 0.18679058
Average time: 0.36039051
Average time: 0.19219134
Average time: 0.18899218
Average time: 0.19170672
Average time: 0.36521487
Average time: 0.20157745
Average time: 0.19375344
Average time: 0.19772986
Average time: 0.38855428
Average time: 0.01744585
Average time: 0.20459061
Average time: 0.20635751
Average time: 0.20826609
Average time: 0.38945555
Average time: 0.20871333
Average time: 0.21218181
Average time: 0.21825530
Average time: 0.41872165
Average time: 0.21609884
Average time: 0.29585546
Average time: 0.01922104
Average time: 0.21854902
Average time: 0.41684566
Average time: 0.22837488
Average time: 0.23226747
Average time: 0.23008198
Average time: 0.46487575
Average time: 0.23759724
Average time: 0.23453918
Average time: 0.23896820
Average time: 0.46261542
Average time: 0.02134065
Average time: 0.24289250
Average time: 0.24480624
Average time: 0.24514068
Average time: 0.47802118
Average time: 0.25238713
Average time: 0.25012433
Average time: 0.25503902
Average time: 0.25310082
Average time: 0.48743380
Average time: 0.27154914
Average time: 0.04630432
Average time: 0.26117411
Average time: 0.26098691
Average time: 0.52502329
Average time: 0.27423410
Average time: 0.26524673
Average time: 0.50887456
Average time: 0.27410954
Average time: 0.27229899
Average time: 0.28049478
Average time: 0.27483149
Average time: 0.02500475
Average time: 0.27648927
Average time: 0.29845057
Average time: 0.52899143
Average time: 0.28293210
Average time: 0.29008120
Average time: 0.29462816
Average time: 0.28757406
Average time: 0.30091254
Average time: 0.29087551
Average time: 0.55374106
Average time: 0.02648365
Average time: 0.29426734
Average time: 0.30612004
Average time: 0.29473819
Average time: 0.56358072
Average time: 0.31342431
Average time: 0.31205442
Average time: 0.30907626
Average time: 0.58186800
Average time: 0.31642476
Average time: 0.31157212
Average time: 0.02859646
Average time: 0.30867497
Average time: 0.60000013
Average time: 0.32089469
Average time: 0.32298512
Average time: 0.32205283
Average time: 0.32099107
Average time: 0.33223610
Average time: 0.32800329
Average time: 0.67918643
Average time: 0.33860835
Average time: 0.05742967
Average time: 0.33358985
Average time: 0.33526956
Average time: 0.64115307
Average time: 0.34268601
Average time: 0.33579604
Average time: 0.34635387
Average time: 0.34251372
Average time: 0.66156474
Average time: 0.34240456
Average time: 0.34541212
Average time: 0.03206666
Average time: 0.35930599
Average time: 0.36149259
Average time: 0.35099184
Average time: 0.36662450
Average time: 0.36367086
Average time: 0.36884041
Average time: 0.36829786
Average time: 0.36010356
Average time: 0.36546604
Average time: 0.37440161
Average time: 0.03410976
Average time: 0.00175280
Average time: 0.37535640
Average time: 0.38034999
Average time: 0.38372363
Average time: 0.38389801
Average time: 0.40762487
Average time: 0.38871508
Average time: 0.38610699
Average time: 0.39555063
Average time: 0.38691695
Average time: 0.76670683
Average time: 0.03568801
Average time: 0.38632647
Average time: 0.39846775
Average time: 0.39834674
Average time: 0.41141084
Average time: 0.39926215
Average time: 0.40476659
Average time: 0.39579740
Average time: 0.39468721
Average time: 0.40039416
Average time: 0.41166274
Average time: 0.07359800
Average time: 0.40863659
Average time: 0.78919963
Average time: 0.40259702
Average time: 0.40673273
Average time: 0.41993074
Average time: 0.79652581
Average time: 0.43570934
Average time: 0.41057516
Average time: 0.83499594
Average time: 0.41711834
Average time: 0.07565160
Average time: 0.41913635
Average time: 0.42390044
Average time: 0.43696357
Average time: 0.42447021
Average time: 0.42898440
Average time: 0.87179295
Average time: 0.43079720
Average time: 0.43093015
Average time: 0.43337266
Average time: 0.43273383
Average time: 0.08145995
Average time: 0.43717585
Average time: 0.43792734
Average time: 0.85152771
Average time: 0.46192751
Average time: 0.88262527
Average time: 0.44697211
Average time: 0.87262518
Average time: 0.46315999
Average time: 0.87934886
Average time: 0.46844926
Average time: 0.04179657
Average time: 0.45967455
Average time: 0.90359108
Average time: 0.48449894
Average time: 0.45686444
Average time: 0.45987011
Average time: 0.46230948
Average time: 0.49537403
Average time: 0.46560686
Average time: 0.93967133
Average time: 0.47380864
Average time: 0.08614676
Average time: 0.47674959
Average time: 0.48474749
Average time: 0.94025036
