Average time: 0.90976889
Average time: 0.90325221
Average time: 0.96091083
Average time: 0.97180342
Average time: 0.91916486
Average time: 0.92113993
Average time: 0.92730066
Average time: 0.94175659
Average time: 0.92629167
Average time: 0.91742860
Average time: 0.93582905
Average time: 1.77056652
Average time: 0.96743354
Average time: 0.94235162
Average time: 0.93617126
Average time: 0.98526049
Average time: 0.95188206
Average time: 0.92937555
Average time: 0.94574636
Average time: 0.95681708
Average time: 0.91595607
Average time: 0.95710481
Average time: 0.90773273
Average time: 0.97987191
Average time: 0.93372279
Average time: 0.90757944
Average time: 0.90589758
Average time: 0.90657943
Average time: 0.93537584
Average time: 0.90608318
Average time: 0.96197154
Average time: 0.91978045
Average time: 0.96828329
Average time: 0.96165791
Average time: 0.96159009
Average time: 0.90506465
Average time: 0.95660686
Average time: 0.91058331
Average time: 0.96912798
Average time: 0.95693212
Average time: 0.91928048
Average time: 0.90386951
Average time: 0.90994056
Average time: 0.91908704
Average time: 0.91973631
Average time: 0.92549402
Average time: 0.96437808
Average time: 0.90160530
Average time: 0.90903359
Average time: 0.92041822
Average time: 0.96237535
Average time: 0.93382487
Average time: 0.91963954
Average time: 0.92804362
Average time: 0.92892927
Average time: 0.97751834
Average time: 0.93268852
Average time: 0.94787864
Average time: 0.90616185
Average time: 0.91984730
Average time: 0.90861941
Average time: 0.91899747
Average time: 0.95412646
Average time: 0.91781096
Average time: 0.92472277
Average time: 0.95450009
Average time: 0.92164532
Average time: 0.97735791
Average time: 0.91832056
Average time: 0.93686107
Average time: 0.92972818
Average time: 0.93645228
Average time: 0.94291238
Average time: 0.93582759
Average time: 0.96010066
Average time: 0.96924270
Average time: 0.95113186
Average time: 0.90944918
Average time: 0.90918428
Average time: 0.98660811
Average time: 0.92033310
Average time: 0.93628862
Average time: 0.91765204
Average time: 0.92214939
Average time: 0.91427991
Average time: 0.90860923
Average time: 0.93970235
Average time: 0.92228586
Average time: 0.95978730
Average time: 0.93555146
Average time: 0.94482713
Average time: 0.91308006
Average time: 0.93033781
Average time: 0.93675001
Average time: 0.94137171
Average time: 0.92998518
Average time: 0.94881390
Average time: 0.94904971
Average time: 0.96977607
Average time: 0.90850960
