40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
40,10,8,8,8,2,2,2,5
