Average time: 0.92616798
Average time: 0.93157238
Average time: 0.91048256
Average time: 0.92552955
Average time: 0.91097091
Average time: 0.96803662
Average time: 0.96434769
Average time: 0.94284663
Average time: 0.91251226
Average time: 0.94072162
Average time: 0.92356414
Average time: 0.93840704
Average time: 0.93513960
Average time: 0.93755012
Average time: 0.94366612
Average time: 0.93161325
Average time: 0.98183968
Average time: 0.92606636
Average time: 0.94990408
Average time: 0.90874109
Average time: 0.90883773
Average time: 0.90646987
Average time: 0.92189522
Average time: 0.92730647
Average time: 0.94038560
Average time: 0.91002174
Average time: 0.93148748
Average time: 0.93890455
Average time: 0.93901540
Average time: 0.95923532
Average time: 0.95244900
Average time: 0.93868192
Average time: 0.96069562
Average time: 0.93525951
Average time: 0.93386409
Average time: 0.93083872
Average time: 0.94832354
Average time: 0.93999578
Average time: 0.94733111
Average time: 0.90929695
Average time: 0.92957875
Average time: 1.85225396
Average time: 0.93455753
Average time: 0.94317050
Average time: 0.91842246
Average time: 0.91264360
Average time: 0.94035955
Average time: 0.93996385
Average time: 0.93732797
Average time: 1.77884027
Average time: 0.96128950
Average time: 0.90847706
Average time: 0.98363901
Average time: 1.76262897
Average time: 0.95750093
Average time: 0.94013255
Average time: 0.93686410
Average time: 0.96989468
Average time: 0.92400411
Average time: 0.90811779
Average time: 0.91754212
Average time: 1.80141715
Average time: 0.94078632
Average time: 0.96479808
Average time: 0.95371846
Average time: 0.90307993
Average time: 0.93120037
Average time: 1.81530296
Average time: 1.81621790
Average time: 0.91921811
Average time: 1.82388916
Average time: 1.79389852
Average time: 1.88574575
Average time: 0.90294911
Average time: 0.93902281
Average time: 0.90646301
Average time: 1.80861558
Average time: 0.90775519
Average time: 1.79682548
Average time: 0.94948347
Average time: 0.92257643
Average time: 0.95328892
Average time: 1.75767805
Average time: 1.79475708
Average time: 0.99019880
Average time: 1.71430368
Average time: 1.82210218
Average time: 1.80324113
Average time: 0.94352322
Average time: 0.94934620
Average time: 1.82771806
Average time: 1.73540296
Average time: 0.90975817
Average time: 0.92275515
Average time: 0.93139391
Average time: 0.94373005
Average time: 0.96738787
Average time: 0.92479061
Average time: 0.92147344
Average time: 0.90914162
